,id,likesCount,owner/is_mentionable,owner/is_private,owner/is_verified,repliesCount,text,timestamp,sentiment,we_count,them_count
302,18028074089345230,23,True,False,True,8,I stopped giving you money- you are confusing things,2025-03-18T22:14:29.000Z,"{'label': 'negative', 'score': 0.6666433811187744}",1,0
303,18075286822823345,2,True,True,False,0,🙌🙌🙌🇵🇸🇵🇸🇵🇸,2025-04-10T19:44:23.000Z,"{'label': 'positive', 'score': 0.9366577863693237}",0,0
304,18060998006052723,61,True,True,False,1,Tks Greenpeace for be a voice ❤️,2025-03-18T17:46:23.000Z,"{'label': 'positive', 'score': 0.9372235536575317}",0,0
305,17875055031205860,13,True,True,False,6,Unfollow,2025-03-18T21:30:42.000Z,"{'label': 'neutral', 'score': 0.6124845743179321}",0,0
306,18069550615884303,16,False,True,False,0,🇵🇸🇵🇸🇵🇸,2025-03-18T17:04:39.000Z,"{'label': 'neutral', 'score': 0.5287871956825256}",0,0
307,18081553669634189,12,False,True,False,0,Thank you Greenpeace🙏 🇵🇸❤️,2025-03-19T04:35:59.000Z,"{'label': 'positive', 'score': 0.9729165434837341}",0,0
308,18044747540371156,55,True,True,False,0,Free and sovereign Palestine 🇵🇸 🕊,2025-03-18T17:25:30.000Z,"{'label': 'positive', 'score': 0.6240123510360718}",0,0
309,18148450582371076,18,True,True,False,9,All they have to do is release hostages and refused. THEY can stop it. They dont want to.,2025-03-18T18:19:33.000Z,"{'label': 'negative', 'score': 0.8609349727630615}",1,1
310,17883281445250804,11,True,True,False,0,💔🕊💔 #ceasefirenow,2025-03-18T17:19:33.000Z,"{'label': 'negative', 'score': 0.8684858679771423}",0,0
311,17896315920179122,2,True,False,False,0,Thank you Greenpeace 👏,2025-03-20T21:26:28.000Z,"{'label': 'positive', 'score': 0.9667761325836182}",0,0
312,17892728841094648,1,True,False,False,0,#wewillnotbesilenced #greenpeacewillappealandwin #palestinewillbefree  #freedrhussamabusafiya #freemahmoudkhalil,2025-03-20T23:04:52.000Z,"{'label': 'neutral', 'score': 0.6518239378929138}",3,0
313,18022436309670114,15,True,False,False,0,Thank you @greenpeace for using your voice and platform to speak up about this. This is very much appreciated and so very important 💚,2025-03-18T21:22:13.000Z,"{'label': 'positive', 'score': 0.9763965010643005}",2,0
314,17903067282051574,0,True,False,False,0,Are there plastic free versions of things like swimwear and activewear?,2025-04-16T10:29:08.000Z,"{'label': 'neutral', 'score': 0.8758771419525146}",2,0
315,17880175185186397,0,True,False,False,0,That's why I have launched an Earth super hero doll Fizza find her here www.emaanzpeekaboo.org,2025-04-16T09:59:19.000Z,"{'label': 'positive', 'score': 0.6389153599739075}",0,0
316,18037338398631008,0,True,True,False,0,I'm against plastic I swear plz plz plz plz I'm climate change hero believe me plz plz plz,2025-04-16T09:47:56.000Z,"{'label': 'positive', 'score': 0.8414645195007324}",1,0
317,18120943687395075,0,True,True,False,0,"The more weird you are, the more fun you are.💋😍",2025-04-16T09:26:25.000Z,"{'label': 'positive', 'score': 0.7227635383605957}",1,0
318,18060713522002731,186813,True,False,False,610,Should have been an electric chair but okay!,2025-03-21T13:10:55.000Z,"{'label': 'negative', 'score': 0.8561340570449829}",0,0
319,18059482322027204,4567,True,False,False,7,They look like siblings,2025-04-02T18:41:44.000Z,"{'label': 'neutral', 'score': 0.549794614315033}",0,0
320,18367346653124891,24580,True,False,False,11,they look like siblings im honestly not surprised just with that alone 💀,2025-04-03T01:38:22.000Z,"{'label': 'neutral', 'score': 0.5176235437393188}",1,1
321,18020682686687947,1918,True,False,False,16,Oh precious children may you be in a safe place with pets to hug and kiss all day🐾,2025-04-07T01:06:26.000Z,"{'label': 'positive', 'score': 0.9580168128013611}",1,0
322,17889210663220538,53583,True,False,False,44,I thought it was the same person with a wig 💀,2025-04-01T02:00:21.000Z,"{'label': 'neutral', 'score': 0.7138983607292175}",0,0
323,17999796356756463,38048,True,False,False,63,Not enough years.,2025-03-25T17:48:32.000Z,"{'label': 'negative', 'score': 0.5988348722457886}",0,0
324,18023439269470871,84831,False,False,False,249,So the limit is 4?,2025-03-29T08:54:50.000Z,"{'label': 'neutral', 'score': 0.9025313854217529}",0,0
325,18124320937439671,21,True,False,False,0,none,2025-04-13T22:55:03.000Z,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0
326,18053438846268655,7216,True,False,False,38,And the people that let them adopt 5 children nothing 🙄,2025-03-26T06:18:50.000Z,"{'label': 'negative', 'score': 0.8745147585868835}",0,1
327,17861727723384534,1351,True,False,True,27,375 years doesn’t begin to cut it.,2025-04-05T10:09:42.000Z,"{'label': 'negative', 'score': 0.8932897448539734}",0,0
328,18085894147529263,10432,True,False,False,25,How can they not have been checked? To adopt a cat i needed to be checked,2025-03-29T02:04:22.000Z,"{'label': 'neutral', 'score': 0.6139583587646484}",0,1
329,18056275138942286,451,True,False,True,3,I hope they get what they truly deserve while in jail.,2025-04-12T06:29:01.000Z,"{'label': 'negative', 'score': 0.8181174993515015}",0,2
330,18349446559146105,150,True,False,False,2,Are they related,2025-04-11T02:03:47.000Z,"{'label': 'neutral', 'score': 0.8612182140350342}",0,1
331,18060762703893952,120,True,False,False,1,"I am usually against capital punishment, but that couple totally deserves it 💯",2025-04-10T19:37:57.000Z,"{'label': 'negative', 'score': 0.5307833552360535}",1,0
332,18127812991423296,100,True,False,False,1,none,2025-04-06T20:07:06.000Z,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0
333,18163229071340129,113,True,False,False,3,"Justice for those kids! May our Heavenly Father strengthen and heal them all,🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽",2025-04-11T22:52:00.000Z,"{'label': 'positive', 'score': 0.9359334707260132}",2,1
334,18006935801666072,16,True,False,False,0,Love us some Meg 😍,2025-04-15T19:41:39.000Z,"{'label': 'positive', 'score': 0.9844197630882263}",1,0
335,18081908938597274,1,True,True,False,0,🔥🔥🔥,2025-04-15T19:21:56.000Z,"{'label': 'positive', 'score': 0.8910274505615234}",0,0
336,18051776003032499,2463,True,True,False,15,This song is one of her best lyrically.,2025-04-15T19:17:45.000Z,"{'label': 'positive', 'score': 0.9769831895828247}",0,0
337,18098952445534758,3432,True,False,False,23,watched this a disgusting amount of times and i’ll do it again,2025-04-15T19:13:15.000Z,"{'label': 'negative', 'score': 0.9414412975311279}",1,0
338,17963427488909717,4,True,False,False,0,😍😍I love me some Meg,2025-04-16T01:22:25.000Z,"{'label': 'positive', 'score': 0.9776856899261475}",0,0
339,18039869069214486,2,True,False,False,0,one of her best songs and videos,2025-04-16T01:07:38.000Z,"{'label': 'positive', 'score': 0.9697853922843933}",0,0
340,17882025081270088,13,True,True,False,2,Fave Meg song 🔥🔥🔥,2025-04-15T19:15:59.000Z,"{'label': 'positive', 'score': 0.9809849262237549}",0,0
341,18090110494589052,2203,True,False,False,18,i listen to this every weekend to remind myself i’m still her 😂💅🏽okay,2025-04-15T19:17:36.000Z,"{'label': 'positive', 'score': 0.5036386847496033}",1,0
342,18051284882048309,159,True,False,False,1,She’s so Texas,2025-04-15T19:19:45.000Z,"{'label': 'neutral', 'score': 0.48851901292800903}",0,0
343,17989393391647762,18,True,True,False,0,I’m embarrassed to say how many times I played and watched this lol,2025-04-15T22:24:13.000Z,"{'label': 'negative', 'score': 0.7538489103317261}",0,0
344,17887790481242844,1,False,False,False,0,She ate every look 😍😍😍😍😍😍 she’s so damn fine,2025-04-15T21:03:15.000Z,"{'label': 'positive', 'score': 0.9725311398506165}",0,0
345,17859247233393650,299,True,False,False,1,"Every time this video pops up, I have to stop and investigate😩 the end, result is always the same. She is perfect and these visuals are perfect.😩",2025-04-15T20:03:59.000Z,"{'label': 'positive', 'score': 0.9338656663894653}",0,0
346,18044403446381579,13,True,False,False,0,I love this video 😭😭😭😭🥹,2025-04-15T19:16:19.000Z,"{'label': 'positive', 'score': 0.9758105278015137}",0,0
347,18003869237758993,58,True,True,False,1,Meg is really HER 😍🔥,2025-04-15T19:35:03.000Z,"{'label': 'positive', 'score': 0.9613661766052246}",0,0
348,18080275513679888,2,True,False,False,0,That little part is the video itself cause that shit is so smooth 😍🔥,2025-04-15T22:21:57.000Z,"{'label': 'positive', 'score': 0.9267351031303406}",1,0
349,17928251031016037,2,True,False,False,0,👏🏼👏🏼👏🏼,2025-03-25T20:08:56.000Z,"{'label': 'positive', 'score': 0.9517263174057007}",0,0
350,18004459376725381,4,True,False,False,0,💚💚💚💚,2025-03-26T13:03:21.000Z,"{'label': 'positive', 'score': 0.9514384269714355}",0,0
351,17863076400367172,2,True,True,False,0,👏👏👏👏,2025-03-25T21:29:05.000Z,"{'label': 'positive', 'score': 0.9023236632347107}",0,0
352,18053050904186285,2,True,True,False,0,👏👏👏❤️,2025-03-28T05:50:17.000Z,"{'label': 'positive', 'score': 0.9677754640579224}",0,0
353,17914727934093976,2,False,True,False,0,👏👏🙌🔥🔥🔥,2025-03-24T19:49:24.000Z,"{'label': 'positive', 'score': 0.975337564945221}",0,0
354,18077624845681930,2,True,True,False,0,❤️,2025-03-25T22:07:44.000Z,"{'label': 'positive', 'score': 0.8756876587867737}",0,0
355,18069184159918096,2,False,False,False,0,👏👏👏👏👏,2025-03-25T10:20:35.000Z,"{'label': 'positive', 'score': 0.9013343453407288}",0,0
356,18056120336143686,3,False,True,False,0,🙌🔥👏,2025-03-25T22:01:06.000Z,"{'label': 'positive', 'score': 0.9708888530731201}",0,0
357,18095265757551215,3,True,False,False,0,👏👏👏👏👏🔥,2025-03-27T09:27:01.000Z,"{'label': 'positive', 'score': 0.9511418342590332}",0,0
358,18024565589444668,2,True,False,False,0,✊🏻🤍🤍🤍,2025-03-25T11:12:04.000Z,"{'label': 'positive', 'score': 0.9408500790596008}",0,0
359,18071364811870810,3,True,False,True,0,💪🌈🕊👊,2025-03-24T19:12:08.000Z,"{'label': 'positive', 'score': 0.9309185147285461}",0,0
360,17861437065307977,2,True,False,False,0,👏,2025-03-30T03:38:11.000Z,"{'label': 'positive', 'score': 0.8807864189147949}",0,0
361,18463426306070540,1,True,False,False,0,👏👏👏👏💪💪💪,2025-03-31T09:50:06.000Z,"{'label': 'positive', 'score': 0.9562114477157593}",0,0
362,18334703542091272,2,True,False,False,0,❤️🙌💯,2025-03-25T10:42:41.000Z,"{'label': 'positive', 'score': 0.964337944984436}",0,0
363,18021332591667962,3,False,True,False,0,✨💚🍀💚✨,2025-03-25T21:28:49.000Z,"{'label': 'positive', 'score': 0.9717321395874023}",0,0
364,17957126939923416,222,True,False,False,4,Kissing the earth? What hypocrisy,2025-04-15T11:33:38.000Z,"{'label': 'negative', 'score': 0.8093678951263428}",0,0
365,17962113047869001,95,True,False,False,1,none,2025-04-15T11:03:39.000Z,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0
366,18136128115396084,86,True,True,False,2,"It was a performative stunt! it wasn’t done to promote ‘women in STEM’, it was to show ‘look, we’re so rich that we can afford to splurge half a million on a highly polluting mode of transportation to spend a few minutes in space’.

Tax the rich, as they clearly don’t know what to do with their money anymore.",2025-04-15T12:15:54.000Z,"{'label': 'negative', 'score': 0.6724304556846619}",2,2
367,18040490813199417,354,True,False,False,10,"I have a lot to say about this, but first of all, I’m just so sad for the thousands of scientists who have dedicated decades of their lives to this field, yet will never fulfil their dream of getting into space—while a bunch of millionaires fly up there with absolutely no real purpose. There are scientists who dream every day of what these people just experienced in 11 minutes of flight.
Yes, maybe these women dreamt about it too, but none of them have worked towards this specific dream in the way scientists have—training, researching, and dedicating their lives to it.
On top of that, they’re now taking away records like “first all-female crew to…” or “first Vietnamese woman in space” (and I’m sorry if these aren’t factually correct—I haven’t finished researching yet…), which could’ve perfectly been achieved by hardworking women in the field who truly dedicated their lives to space exploration.
Don’t get me wrong—I’d never want to undermine the work these women have done in their own fields. I actually don’t know much about their careers since my interests lie elsewhere, but I’m sure they’re very talented and have contributed meaningfully to the world. I’m an Ariana fan, so I understand how much good artists can do.
But this mission was honestly just so painful to watch. And that’s not even getting into the issue of people around the world who are starving and dying. Even just thinking about people who work hard every day to reduce their carbon footprint by a bit—meanwhile, these women polluted more in 10 minutes than 30 people would in their lifetimes.
Finally, before some of you come for me, I’m not criticising the ‘all female group’, I am criticising any commercial flights to space (Any mission with scientific purpose is absolutely acceptable for me - this is my opinion).",2025-04-15T11:50:35.000Z,"{'label': 'negative', 'score': 0.7566345930099487}",5,11
368,18056081450276245,54,False,True,False,1,Pollution tax,2025-04-15T11:05:58.000Z,"{'label': 'neutral', 'score': 0.6149173378944397}",0,0
369,18038063732561153,12,False,True,False,1,y.. esto es lo que nosotros mismos estamos alimentando.. gente que no tiene nada que aportar a este mundo lleno de desigualdad y pobreza..😢,2025-04-15T12:26:26.000Z,"{'label': 'negative', 'score': 0.48553553223609924}",0,0
370,17938004804883754,19,False,True,False,1,The funny thing is they didn’t go to outer space. Just up into the thermosphere. Which is still part of earths atmosphere.,2025-04-15T11:57:57.000Z,"{'label': 'neutral', 'score': 0.7609894871711731}",1,1
371,18494804077013403,225,True,False,False,4,"Obscene, ridiculous and revolting. These people are completely out of touch with reality 😩",2025-04-15T11:07:33.000Z,"{'label': 'negative', 'score': 0.9407996535301208}",1,0
372,17862861330304735,8,False,False,False,0,Earth re-entry tax? I'm in!,2025-04-15T15:29:00.000Z,"{'label': 'positive', 'score': 0.6826004981994629}",0,0
373,17860200837333102,10,True,False,False,1,Yes yes! Please go to space and party and stay there!,2025-04-15T11:52:09.000Z,"{'label': 'positive', 'score': 0.8082311153411865}",0,0
374,18090408481521151,45,True,False,False,0,100%. Blasting into space and doing nothing pro-environment is NOT feminism.,2025-04-15T12:34:15.000Z,"{'label': 'negative', 'score': 0.8396913409233093}",0,0
375,17853878820424964,30,False,True,False,1,There was a legit astronaut too it’s sad her work is being overshadowed by the narrative around celebs on board.,2025-04-15T12:07:41.000Z,"{'label': 'negative', 'score': 0.769705593585968}",1,0
376,18060125794879375,25,False,True,False,2,All I ask is that; why did u bring them back??? Just throw them out of the world 🤦🏼‍♀️,2025-04-15T11:17:30.000Z,"{'label': 'negative', 'score': 0.9259536862373352}",1,2
377,18066475573940708,2,True,True,False,0,Love the idea of Earth re-entry Tax.,2025-04-16T02:21:41.000Z,"{'label': 'positive', 'score': 0.8954095840454102}",0,0
378,18055887785335299,9,True,False,False,1,how about we send all the billionaires to space and keep them there,2025-04-15T18:03:51.000Z,"{'label': 'neutral', 'score': 0.6144041419029236}",1,1
379,18060230071886750,0,False,False,False,0,🔥,2025-04-15T06:17:08.000Z,"{'label': 'positive', 'score': 0.7973108291625977}",0,0
380,17973447392838348,1,True,False,False,0,👏🏼👏🏼🤣,2025-04-15T09:48:49.000Z,"{'label': 'positive', 'score': 0.9460461139678955}",0,0
381,17895184713197159,80,False,True,False,0,Inspirational,2025-04-14T23:32:42.000Z,"{'label': 'positive', 'score': 0.9014127254486084}",0,0
382,17980488602686062,1,True,False,False,0,😂😂😂😂,2025-04-14T23:31:08.000Z,"{'label': 'neutral', 'score': 0.5487988591194153}",0,0
383,18063858085832690,0,True,False,False,0,😂,2025-04-14T23:35:50.000Z,"{'label': 'neutral', 'score': 0.4929787814617157}",0,0
384,18220394728288593,0,True,True,False,0,Is that Bella Ramsey as a first grader,2025-04-15T16:14:06.000Z,"{'label': 'neutral', 'score': 0.901668131351471}",0,0
385,18017948060700292,31,False,True,True,0,It is a rule wherever there are young kids the word farts makes them laugh a lot haha 😂 it is a psychological trick some male teachers use! Haha 🤣,2025-04-15T00:36:53.000Z,"{'label': 'positive', 'score': 0.785026490688324}",1,1
386,18498468988063922,1,True,False,False,0,Stay free people! 🤩☮️🙏🏾📻❤️🥳🥳🥳🥳,2025-04-15T12:17:13.000Z,"{'label': 'positive', 'score': 0.9876444935798645}",0,0
387,18098046148531004,3,True,True,False,0,Would never let my kid watch a man city fan,2025-04-15T11:33:03.000Z,"{'label': 'negative', 'score': 0.7653921842575073}",0,0
388,18120576127452239,0,True,False,False,0,I spot the INTJ,2025-04-15T17:48:10.000Z,"{'label': 'neutral', 'score': 0.8476547002792358}",0,0
389,18160962769356088,0,True,False,True,0,Who is @liamgallagher,2025-04-16T06:21:36.000Z,"{'label': 'neutral', 'score': 0.8768919706344604}",0,0
390,17877916152297393,0,True,False,False,0,Real,2025-04-15T00:18:08.000Z,"{'label': 'neutral', 'score': 0.5452694296836853}",0,0
391,18064439506949420,0,True,False,False,1,@tommyquid why do I think about you now 😂😂😂😂😂😂😂😂😂,2025-04-16T01:59:57.000Z,"{'label': 'neutral', 'score': 0.4487583637237549}",0,0
392,18035134118315481,1,True,False,False,0,Tell these kids about 9/11,2025-04-15T02:26:48.000Z,"{'label': 'negative', 'score': 0.6105390787124634}",0,0
393,17877255612205384,0,True,False,False,0,I teach nothing to kids,2025-04-15T00:54:49.000Z,"{'label': 'negative', 'score': 0.6772634387016296}",0,0
394,18064054139052744,0,True,False,False,0,💙💚💙,2025-04-15T23:35:48.000Z,"{'label': 'positive', 'score': 0.9278411269187927}",0,0
395,18027121070433921,0,True,True,False,0,❤️,2025-04-15T22:30:22.000Z,"{'label': 'positive', 'score': 0.8756876587867737}",0,0
396,17965694096902741,0,True,False,False,0,💙💙💙,2025-04-16T07:43:46.000Z,"{'label': 'positive', 'score': 0.9446417689323425}",0,0
397,18063468550995537,0,True,False,False,0,🙌,2025-04-15T19:28:35.000Z,"{'label': 'positive', 'score': 0.9460681080818176}",0,0
398,18162603652343730,0,True,False,False,0,🙏🏽💙🌺💙🙏🏽,2025-04-15T21:57:23.000Z,"{'label': 'positive', 'score': 0.9412385821342468}",0,0
399,18033559562639250,0,True,True,False,0,🔥🔥,2025-04-16T01:28:15.000Z,"{'label': 'positive', 'score': 0.8309276700019836}",0,0
400,18290644849221062,0,True,False,False,0,🧠🙏🏼,2025-04-15T21:15:12.000Z,"{'label': 'positive', 'score': 0.7703555226325989}",0,0
401,17883191010258839,0,False,True,False,0,😢😢😢😢😢😢,2025-04-15T20:34:53.000Z,"{'label': 'negative', 'score': 0.580577552318573}",0,0
402,18008527490560722,0,False,False,False,0,😢,2025-04-16T04:44:52.000Z,"{'label': 'negative', 'score': 0.6432440876960754}",0,0
403,18264287446263959,1,False,False,False,0,💙💙💙💙,2025-04-15T18:24:57.000Z,"{'label': 'positive', 'score': 0.9486366510391235}",0,0
404,18082754374724941,0,False,True,False,0,"Always by your side 
💚🌱🌍",2025-04-15T19:00:33.000Z,"{'label': 'positive', 'score': 0.9193390011787415}",1,0
405,17907897030108866,2,False,True,False,0,"Que sejam ouvidas estas mensagens e que a humanidade desperte e comece a respeitar o nosso ecossistema, este planeta maravilhoso que nos foi emprestado💚",2025-04-15T19:17:57.000Z,"{'label': 'neutral', 'score': 0.5845429301261902}",0,0
406,18044734094137596,0,False,True,False,0,♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,2025-04-15T18:19:14.000Z,"{'label': 'positive', 'score': 0.9009690880775452}",0,0
407,18074912167839078,0,True,False,False,0,Bravo,2025-04-15T21:36:45.000Z,"{'label': 'neutral', 'score': 0.5668185353279114}",0,0
408,17950638206801479,0,False,False,False,0,BP has begun to feel more like a NPR show that lost its touch with its base.,2025-03-21T15:38:46.000Z,"{'label': 'negative', 'score': 0.7730370759963989}",0,0
409,18043485035111299,7,True,True,False,0,"You’re outta pocket dude. Wait until he comes for Indians. The level of concern you lack for people in your own group as seen by the right,  which is all brown people regardless of citizenship status is phenomenal.",2025-03-17T19:20:44.000Z,"{'label': 'negative', 'score': 0.861456036567688}",2,0
410,18216358651289886,0,True,False,False,0,Jack = BTC ?,2025-03-10T15:15:40.000Z,"{'label': 'neutral', 'score': 0.9069886207580566}",0,0
411,17847376125386516,3,True,True,False,0,"Missing your monologues , Hope all is well ✊🏽",2025-02-07T18:44:48.000Z,"{'label': 'positive', 'score': 0.8838127255439758}",2,0
412,18029678891624148,1,True,True,False,0,your take on thr bishop was so off base . You should be ashamed,2025-01-26T04:06:44.000Z,"{'label': 'negative', 'score': 0.9283336997032166}",1,0
413,18027049130187633,1,True,True,False,0,I’m starting operation Free Saagar,2024-11-07T03:54:38.000Z,"{'label': 'neutral', 'score': 0.8576045036315918}",0,0
414,18045611644975311,1,True,True,False,0,Also can you start tagging the books you mention because this is the second book I cannot find/remember,2024-10-03T20:53:11.000Z,"{'label': 'negative', 'score': 0.6031835079193115}",1,0
415,18037157273117823,16,False,True,False,2,"@esaagar why does the show feel so one sided lately? I’m a premium sub and I joined because the appeal was that this was an evenly balanced show, but that’s no longer the case",2024-09-11T15:17:58.000Z,"{'label': 'negative', 'score': 0.7015489935874939}",1,0
416,17858589714217255,2,True,False,False,0,Can you please debunk what’s going on in Bangladesh?,2024-08-09T12:54:46.000Z,"{'label': 'neutral', 'score': 0.5754926800727844}",0,0
417,17860897848144167,1,True,False,False,0,No Instagram?,2024-07-22T20:06:50.000Z,"{'label': 'neutral', 'score': 0.7913984060287476}",0,0
418,17917731212952715,1,True,False,False,0,"Congrats, Saager!👏",2024-07-22T14:58:01.000Z,"{'label': 'positive', 'score': 0.9760457873344421}",0,0
419,17923788461924135,4,True,True,False,0,"You misspoke on your recent episode. You said, ""I stand corrected"". We accept your error because you are youngish but with Biden we cannot accept his errors. Why is this?.",2024-07-13T16:15:32.000Z,"{'label': 'negative', 'score': 0.8493291139602661}",4,0
420,18026065376224736,3,False,True,False,0,Dimitri Melhorn is a tool. I have never heard so much BS and cognitive dissonance come from one person in a single conversation.,2024-07-12T19:47:29.000Z,"{'label': 'negative', 'score': 0.9466930031776428}",0,0
421,18124662307324350,7,True,True,False,0,"Man your defense of the 🇮🇱 hostage ""rescue"" today sucked. Lost a lot of respect for you. As a veteran your attempt to conflate the actions of the IDF massacre of civilians as being anything close to what we would do is bullshit.",2024-06-11T07:26:49.000Z,"{'label': 'negative', 'score': 0.9550663232803345}",3,0
422,18044039641768382,4,True,True,False,0,Have John Spencer from urban warfare dept at West Point.,2024-05-21T20:05:20.000Z,"{'label': 'neutral', 'score': 0.9321432709693909}",0,0
423,18058426637513327,406,True,True,False,19,"Truth is, nobody knows how this will play out.",2025-04-04T16:50:09.000Z,"{'label': 'negative', 'score': 0.7231603860855103}",0,0
424,18266607625279859,281,False,True,False,41,"Not a trump guy but it seems to be a long game. Trying to get more production in the U.S., which the U.S. should be focusing on. Short term sacrifice for long term improvements. We rely too much on other countries for things.",2025-04-04T16:37:34.000Z,"{'label': 'negative', 'score': 0.5553416013717651}",1,0
425,18042658097428677,624,True,False,False,11,"The fact that Saagar the tariff guy™️ who defended the flat 10% tarrif proposal last year, is saying this tarrif plan is awful is proof that no one defending them is being honest or knows what they're talking about.",2025-04-04T16:27:03.000Z,"{'label': 'negative', 'score': 0.9002565145492554}",0,2
426,17903258793140354,316,True,True,False,20,"Oh, the people with all the fancy degrees that have been wrong about everything for 40 years think Trump is doing the wrong thing. Interesting lol.",2025-04-04T16:32:06.000Z,"{'label': 'negative', 'score': 0.6507460474967957}",0,0
427,18060261974020212,193,True,False,False,15,Countries are already coming to him to ask to work together to lower the tariffs. Sounds like it’s working so far. Plus 3 Trillion of investment committed. Yes if it becomes a back and forth for a year or two it won’t be good. So far it’s working.,2025-04-04T16:30:26.000Z,"{'label': 'positive', 'score': 0.7166075706481934}",2,0
428,18049796705351756,270,True,False,False,24,I just wanna puke hearing her drivil,2025-04-04T16:41:46.000Z,"{'label': 'negative', 'score': 0.916181206703186}",1,0
429,17927797170028689,3,False,True,False,0,Can’t wait to watch this age not so well. 😂,2025-04-05T04:41:10.000Z,"{'label': 'neutral', 'score': 0.45259931683540344}",1,0
430,17909291718013498,94,True,True,False,14,Short term pain. Long term gain,2025-04-04T17:29:33.000Z,"{'label': 'neutral', 'score': 0.630930483341217}",0,0
431,18153372127362116,1,True,True,False,0,"Seems to me that our president is trying to do something different for the benefit to the country and its citizens. Honey question, would the people prefer more of the same ole same that the previous administration “accomplished”? Keep doing things the same way? Could it be maybe all the percentages and such that the president is saying are incorrect but he is making deals and has plans? Im clearly not an economist, just a tax paying citizen that wants some relief and hoping this administration gives that to us.",2025-04-05T14:20:43.000Z,"{'label': 'neutral', 'score': 0.709812581539154}",4,0
432,18277253452252160,1,True,False,False,0,Saagar has his panties pulled so high about this that I thought he was talking about daylight savings for a moment. B😂,2025-04-09T21:16:23.000Z,"{'label': 'negative', 'score': 0.5241992473602295}",0,0
433,17893603275194467,1,True,True,False,1,😂😂😂😂 everybody panicking! where was this energy under the half dead guy that was running the show the past 4 years? lol,2025-04-04T21:54:03.000Z,"{'label': 'negative', 'score': 0.7943463921546936}",0,0
434,18081892771581591,61,True,True,False,2,"Quick someone call Emily for a level headed take. So disappointed how far BP and Saagar have spiraled. Tarrifs are the starting gun, they're not the end game. Please with the pearl clutching 😂 I'm subscribing to Undercurrents",2025-04-04T18:14:50.000Z,"{'label': 'negative', 'score': 0.8950749039649963}",0,1
435,18059853566044703,19,True,True,False,0,I have a feeling this will not age well. 😂 i’m going to try to remember to come back to this clip in six months.,2025-04-04T18:37:44.000Z,"{'label': 'negative', 'score': 0.7071745991706848}",1,0
436,"1,81E+16",2,True,False,False,0,"Someone please explain how tariffs are awesome when the world's countries put them on the US, and how tarrifs are scary bad when it's the other way around. Make it make sense tho",2025-04-05T04:42:12.000Z,"{'label': 'negative', 'score': 0.588032603263855}",1,1
437,18098289457468357,6,True,False,False,0,Reading these comments is so disappointing on both sides. It’s really sad.,2025-04-04T17:36:19.000Z,"{'label': 'negative', 'score': 0.9320851564407349}",0,0
438,18077252071774985,0,True,False,False,0,none,2025-04-16T03:11:52.000Z,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0
439,18046976000584251,0,True,False,False,0,🍖🍖🍖🍖🍖🍗🍗🍗🍗🍗🍗🍗🍗🍗🥩🥩🥩🥩🥩🥩🥩🥓🥓🥓🥓🥓🥓🥓🥓🥓🥓🥩🥩🥩🍗🍗🍗🍗🍗🍗🍗🥩🥩🥩🥩🥓 🐂🐄 fooooooood,2025-04-15T19:07:22.000Z,"{'label': 'neutral', 'score': 0.6721667051315308}",0,0
440,18065197510987338,0,False,False,False,0,🍖🍗🥓🧆🍗🐣🍳🌮🌯🍖🍣🍥🦃,2025-04-14T09:34:33.000Z,"{'label': 'neutral', 'score': 0.8323256373405457}",0,0
441,18081313825709509,0,True,False,False,0,🥩🥓🍖🥓🥩🥩🥓🥓🥓🥓🥩,2025-04-14T00:30:57.000Z,"{'label': 'neutral', 'score': 0.7352085709571838}",0,0
442,18468044617069226,0,True,False,False,0,Hi There 🙌,2025-04-07T09:02:44.000Z,"{'label': 'positive', 'score': 0.9653624892234802}",0,0
443,18349135909199340,0,True,False,False,0,Thrive,2025-04-06T18:51:17.000Z,"{'label': 'positive', 'score': 0.5870203971862793}",0,0
444,18072907231889209,0,True,False,False,0,Thrive,2025-04-05T11:04:15.000Z,"{'label': 'positive', 'score': 0.5870203971862793}",0,0
445,17969607923728326,1,True,False,False,0,🍗🍗🍗🍗🍗🍗🍗🍗🍔🍔🍔🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩,2025-04-01T11:25:15.000Z,"{'label': 'neutral', 'score': 0.7071475386619568}",0,0
446,18078351715737687,1,False,False,False,0,🥩🥩🥩🥩🥓🍖🥓🍖🥓🍖🥓🧆🍗🍗🧆🍖🧆🍖🥓🍖🥓🍖🥓🍖🧆🍖🧆🍖,2025-03-31T04:13:51.000Z,"{'label': 'neutral', 'score': 0.7081300616264343}",0,0
